code,year,credit_gdp
ARE,2017,78.1488923243763
ARE,2018,73.9843078244922
ARE,2019,75.2884970259968
ARE,2020,88.835691606539
ARE,2021,76.167662138751
ARE,2022,65.4574311816346
ARG,1990,15.6016948142115
ARG,1991,12.5872034907184
ARG,1992,15.4453354474077
ARG,1993,18.2846049267413
ARG,1994,20.280577998757
ARG,1995,19.9606075608912
ARG,1996,20.1870018252819
ARG,1997,21.9334587634322
ARG,1998,24.1532987732827
ARG,1999,24.8933437498898
ARG,2000,23.8947336198062
ARG,2001,20.833574652466
ARG,2002,15.3318584042485
ARG,2003,10.7627059172487
ARG,2004,9.68251819633223
ARG,2005,10.6534929189359
ARG,2006,11.9102616607561
ARG,2007,13.0985413493544
ARG,2008,12.313946714342
ARG,2009,12.4162075416805
ARG,2010,12.6901062454749
ARG,2011,14.0087151168124
ARG,2012,15.2128150156924
ARG,2013,15.7290920133564
ARG,2014,13.8237692455151
ARG,2015,14.4142330417064
ARG,2016,13.6676334273514
ARG,2017,15.9584973420583
ARG,2019,14.4776292447323
ARG,2020,15.746489768328
ARG,2021,13.2644289814535
ARG,2022,12.8891009335255
ARG,2023,15.3570823376105
ARG,2024,15.1176778381075
ARG,2025,17.59829273545
ARM,2009,24.8549219693588
ARM,2010,28.4451645997959
ARM,2011,35.3678878720351
ARM,2012,40.0600551046666
ARM,2013,42.380240486921
ARM,2014,48.9171731063841
ARM,2015,45.630782609944
ARM,2016,48.8756443742772
ARM,2017,51.5425858055792
ARM,2018,55.5020027333594
ARM,2019,60.1552379151791
ARM,2020,72.1929140858517
ARM,2021,61.6738125458808
ARM,2022,52.5538426755395
ARM,2023,55.4049602573759
ARM,2024,64.3799433173924
ARM,2025,70.5396772541144
ATG,1990,38.9224318009501
ATG,1991,40.202906639446
ATG,1992,42.8176265639767
ATG,1993,40.9417988725128
ATG,1994,36.3701324864314
ATG,1995,42.4962425000301
ATG,1996,46.373194886785
ATG,1997,51.7918847771491
ATG,1998,51.7390957733665
ATG,1999,53.0151996702084
ATG,2000,53.7713496471014
ATG,2001,56.9076662770729
ATG,2002,60.0878404849785
ATG,2003,58.2690527253337
ATG,2004,54.42291661404
ATG,2005,53.9303290896611
ATG,2006,56.9746755608082
ATG,2007,56.8669025605526
ATG,2008,58.6556354220414
ATG,2009,65.7920450902874
ATG,2010,69.9672803619414
ATG,2011,67.7158524340669
ATG,2012,61.878190497643
ATG,2013,61.2782354058857
ATG,2014,56.0332947393022
ATG,2015,48.6317411322758
ATG,2016,47.0134239034493
ATG,2017,44.2266252584994
ATG,2018,41.6541874622447
ATG,2019,41.9491312714393
ATG,2020,53.7704057805227
ATG,2021,45.4347464248891
ATG,2022,38.3642089182543
ATG,2023,37.1178277912608
ATG,2024,39.3590698805664
ATG,2025,37.4183804230231
AUS,1990,60.4753714456336
AUS,1991,60.0333741289848
AUS,1992,61.7733091123562
AUS,1993,63.192071898716
AUS,1994,66.6734239844549
AUS,1995,69.6679496736804
AUS,1996,71.3863767702869
AUS,1997,75.201469832279
AUS,1998,78.974896120816
AUS,1999,83.9046994061809
AUS,2000,87.3810328646984
AUS,2001,88.1892830335626
AUS,2002,91.0685401335001
AUS,2003,98.9700701383552
AUS,2004,102.447693760099
AUS,2005,108.259010705054
AUS,2006,113.405916759874
AUS,2007,120.28724964726
AUS,2008,121.444819283971
AUS,2009,122.113074120131
AUS,2010,124.791339290254
AUS,2011,121.790806241677
AUS,2012,120.774756172135
AUS,2013,124.183275636084
AUS,2014,127.883848731619
AUS,2015,135.800292705604
AUS,2016,142.104255731186
AUS,2017,140.108067004121
AUS,2018,139.498062822532
AUS,2019,135.666714386567
AUS,2020,141.704749324425
AUS,2021,138.339567139855
AUS,2022,133.643883130746
AUS,2023,126.962120898014
AUS,2024,129.317349651589
AUS,2025,133.792637955073
AUT,2001,90.1843849056655
AUT,2002,89.1693676249095
AUT,2003,88.3093375766464
AUT,2004,88.4249908125088
AUT,2005,94.9670359723065
AUT,2006,95.1090616207875
AUT,2007,93.5025894904191
AUT,2008,96.4418920331131
AUT,2009,98.3438510262014
AUT,2010,99.1468795000545
AUT,2011,96.672569255418
AUT,2012,94.8379795773965
AUT,2013,93.3411391388064
AUT,2014,88.3599171258328
AUT,2015,86.4399964991008
AUT,2016,83.5897539711459
AUT,2017,84.7370865911526
AUT,2018,84.8629638770058
AUT,2019,86.3027943646251
AUT,2020,93.0516337886918
AUT,2021,93.0624546800894
AUT,2022,89.1835529946886
AUT,2023,84.1024713084051
AUT,2024,81.7652651021229
AZE,2016,32.8688540294339
AZE,2017,22.099603808676
AZE,2018,20.766485823452
AZE,2019,23.0018690122863
AZE,2020,26.0320151044626
AZE,2021,22.9250440750459
AZE,2022,18.2984687873762
AZE,2023,23.1277980537513
AZE,2024,26.3556394312275
AZE,2025,24.8605928252359
BDI,1990,8.61454110316797
BDI,1991,10.7484733220701
BDI,1992,10.7210108331389
BDI,1993,14.0311980046343
BDI,1994,14.7361167419938
BDI,1995,12.2656637135311
BDI,1996,14.233409350057
BDI,1997,11.8717036172695
BDI,1998,13.5352073963018
BDI,1999,15.3902064119455
BDI,2000,17.0800144450383
BDI,2001,16.3028323434215
BDI,2002,20.3102627332747
BDI,2003,20.1327261579025
BDI,2004,17.3507477479317
BDI,2005,14.5436683318932
BDI,2006,15.8308802198641
BDI,2007,14.7745242569166
BDI,2008,13.6629151516452
BDI,2009,14.6793826690786
BDI,2010,18.3619180287296
BDI,2011,21.5599867211629
BDI,2012,20.2564835755971
BDI,2013,19.3896785284403
BDI,2014,19.2931031434152
BDI,2015,18.0993066345064
BDI,2016,17.3430079433227
BDI,2017,14.8751095645513
BDI,2018,16.5086011287819
BDI,2019,18.5772261218263
BDI,2020,19.6440914154442
BDI,2021,28.4642939494306
BDI,2022,35.069541056776
BDI,2023,37.1799733333755
BDI,2024,38.2575729210921
BDI,2025,38.5431725234643
BEL,2001,66.2992287435371
BEL,2002,64.1329244858025
BEL,2003,62.5308943592501
BEL,2004,61.8425933319116
BEL,2005,63.5977700769197
BEL,2006,65.8336190975591
BEL,2007,68.4438486940037
BEL,2008,62.7583028636525
BEL,2009,58.4658025409586
BEL,2010,56.7854964068071
BEL,2011,55.0145295494018
BEL,2012,54.4903281452635
BEL,2013,56.159869726618
BEL,2014,57.6106231184791
BEL,2015,60.8026221428606
BEL,2016,63.6160862759358
BEL,2017,65.3372340367951
BEL,2018,68.168572322727
BEL,2019,69.360003620854
BEL,2020,76.125350915761
BEL,2021,74.7536988644538
BEL,2022,72.554533895031
BEL,2023,69.3369709063389
BEL,2024,68.1376441872691
BEN,1990,19.1276890376961
BEN,1991,15.3838102636286
BEN,1992,11.6744766178662
BEN,1993,10.5145447070759
BEN,1994,8.45262514060143
BEN,1995,7.42840515414758
BEN,1996,8.47764074613428
BEN,1997,5.41528298944634
BEN,1998,6.91321098678385
BEN,1999,7.14232695249229
BEN,2000,7.76142973832025
BEN,2001,5.13608000150082
BEN,2002,4.83318968885773
BEN,2003,7.67128464773378
BEN,2004,7.80447197593826
BEN,2005,9.03431033571311
BEN,2006,10.3350666644978
BEN,2007,12.3091832074478
BEN,2008,12.78056590883
BEN,2009,15.1297116490958
BEN,2010,15.8348376803157
BEN,2011,16.5743404440371
BEN,2012,15.6475924079483
BEN,2013,16.4539498482644
BEN,2014,16.7371091356356
BEN,2015,16.7357064364676
BEN,2016,17.4823722798533
BEN,2017,16.5779195095065
BEN,2018,16.7464154376754
BEN,2019,17.6107025365193
BEN,2020,15.5371207615124
BEN,2021,15.5860792794621
BEN,2022,17.1000410708093
BEN,2023,18.6083305389739
BEN,2024,18.9801611697157
BEN,2025,19.7665000988535
BFA,1990,16.9069430252044
BFA,1991,12.4641286806039
BFA,1992,10.9260780586609
BFA,1993,9.7738383449955
BFA,1994,7.02602949344018
BFA,1995,6.78518013833302
BFA,1996,6.91233560097967
BFA,1997,11.5520785082807
BFA,1998,11.0192968304637
BFA,1999,8.9927658548168
BFA,2000,10.3363970535196
BFA,2001,9.70866810828927
BFA,2002,8.85871385120771
BFA,2003,11.3534781382915
BFA,2004,12.9534294603704
BFA,2005,13.2962037127745
BFA,2006,14.6778844337033
BFA,2007,12.7845581771528
BFA,2008,15.090956904862
BFA,2009,16.0831017980888
BFA,2010,15.6345262986983
BFA,2011,15.3703421373421
BFA,2012,16.6424591713294
BFA,2013,20.8210379838201
BFA,2014,23.4056081561128
BFA,2015,25.0377705622704
BFA,2016,25.8099456026525
BFA,2017,27.4216018903543
BFA,2018,27.1497137139349
BFA,2019,28.3478578876958
BFA,2020,28.6738905255504
BFA,2021,29.4819696538483
BFA,2022,31.6493056662127
BFA,2023,31.9206411572312
BFA,2024,27.143359333582
BFA,2025,22.7194616435475
BGD,1990,16.0740991530445
BGD,1991,15.9199092838791
BGD,1992,14.5455434030437
BGD,1993,15.2943169244381
BGD,1994,16.2711918310691
BGD,1995,20.8817607372616
BGD,1996,18.9119975738864
BGD,1997,19.9866312756307
BGD,1998,20.4966379485471
BGD,1999,20.9872341323173
BGD,2000,21.7793890133235
BGD,2001,24.179592705355
BGD,2002,26.2081249737496
BGD,2003,26.0386276764885
BGD,2004,27.9134032883374
BGD,2005,29.3438304968623
BGD,2006,31.1657016961389
BGD,2007,32.0428330535648
BGD,2008,34.0421917464818
BGD,2009,36.1910375652522
BGD,2010,40.9613226292342
BGD,2011,42.4702411629772
BGD,2012,43.0006693750914
BGD,2013,41.7947548053392
BGD,2014,43.7361238704853
BGD,2015,44.4069718062837
BGD,2016,37.7986426672318
BGD,2017,40.4489561448676
BGD,2018,40.0247365906979
BGD,2019,39.0344709350066
BGD,2020,39.161059242521
BGD,2021,39.0820163295701
BGD,2022,38.9555684288032
BGD,2023,37.6413802339103
BGD,2024,35.8111715787963
BGD,2025,34.504343787161
BGR,1991,82.8071908484295
BGR,1992,74.8684867979049
BGR,1993,66.4511822036444
BGR,1994,49.2504752408623
BGR,1995,27.5387292475874
BGR,1996,50.7086842832035
BGR,1997,8.54614557462452
BGR,1998,8.94489373327759
BGR,1999,11.4781526300847
BGR,2000,11.9555727399316
BGR,2001,14.3379998543361
BGR,2002,18.7772865579207
BGR,2003,25.8951696836061
BGR,2004,33.1446415995513
BGR,2005,39.0634490571049
BGR,2006,42.4504442636964
BGR,2007,58.4585168443168
BGR,2008,66.9203015657929
BGR,2009,68.9585674141038
BGR,2010,68.2016629042061
BGR,2011,65.2789513682864
BGR,2012,65.7832916456141
BGR,2013,66.1868509624893
BGR,2014,59.2265452252125
BGR,2015,54.79459874964
BGR,2016,52.0197523897334
BGR,2017,49.8038894112568
BGR,2018,50.5406112544307
BGR,2019,49.8324838490204
BGR,2020,51.3032068254938
BGR,2021,48.1534654169725
BGR,2022,44.7288118186282
BGR,2023,45.3249399571121
BGR,2024,47.0679032225989
BHR,1990,26.2453142367221
BHR,1991,31.0145376655118
BHR,1992,33.2998660817627
BHR,1993,36.8148369775149
BHR,1994,38.4402727015962
BHR,1995,37.8992052283149
BHR,1996,36.5960610954508
BHR,1997,39.5763886005707
BHR,1998,44.0355640323323
BHR,1999,46.0132820650577
BHR,2000,40.5117896497586
BHR,2001,41.8156768047881
BHR,2002,44.5383071446789
BHR,2003,42.1254859958743
BHR,2004,43.9429196313401
BHR,2005,43.6843509050045
BHR,2006,44.8777557241595
BHR,2007,53.1180542636418
BHR,2008,64.2133791234367
BHR,2009,71.4372673126356
BHR,2010,64.9376677365426
BHR,2011,66.9065925077703
BHR,2012,66.5172271480683
BHR,2013,66.9876399343585
BHR,2014,61.3347998045045
BHR,2015,70.5500803025
BHS,1990,46.310802274163
BHS,1991,48.7053060594762
BHS,1992,50.8137664844001
BHS,1993,53.9489003880983
BHS,1994,57.0266953053084
BHS,1995,60.0787401574803
BHS,1996,62.3496813521751
BHS,1997,40.2845858416135
BHS,1998,41.5148348801883
BHS,1999,41.108191575339
BHS,2000,44.8067039189151
BHS,2001,46.9136782069362
BHS,2002,45.8239689409942
BHS,2003,46.160749214495
BHS,2004,47.9211598965908
BHS,2005,50.3639616925235
BHS,2006,56.6101944970371
BHS,2007,58.5628262044726
BHS,2008,62.1014630438913
BHS,2009,66.0792068892282
BHS,2010,65.148141397973
BHS,2011,66.0139318501159
BHS,2012,61.8419088839969
BHS,2013,62.191058967285
BHS,2014,58.0675278972269
BHS,2015,54.083598026627
BHS,2016,51.9421929315119
BIH,2006,47.7751637938284
BIH,2007,60.223763080251
BIH,2008,65.6137184813918
BIH,2009,64.0683205924253
BIH,2010,61.84531111917
BIH,2011,60.5488434520335
BIH,2012,61.7159271649018
BIH,2013,60.8344455049437
BIH,2014,60.2166706701921
BIH,2015,57.968273884057
BIH,2016,57.1711781131323
BIH,2017,57.5236535627645
BIH,2018,56.6595114683875
BIH,2019,57.1691026496548
BIH,2020,57.6585618063258
BIH,2021,53.2893802522595
BIH,2022,48.0992917361806
BIH,2023,47.3447518824995
BIH,2024,48.066449098491
BLR,2007,24.8038771042749
BLR,2008,28.6341928703729
BLR,2009,35.9356304010168
BLR,2010,42.8113733077251
BLR,2011,37.9586183664502
BLR,2012,21.7775564368289
BLR,2013,22.926202521737
BLR,2014,23.6326621102425
BLR,2015,27.8828200949374
BLR,2016,25.7170291419604
BLR,2017,26.2361143981647
BLR,2018,27.6140940559861
BLR,2019,28.7688813037131
